"Date & Time","use [kW]","gen [kW]","MaxVrmsA [V]","MaxVrmsB [V]","Renewable Power [kW]","Consumption (House) [kW]","VrmsA [V]","VrmsB [V]","I11 [A]","I12 [A]","I21 [A]","I22 [A]","I31 [A]","I32 [A]","F1 [Hz]","Grid Power [kW]","Generac Power [kW]","Current on Utility Tie [A]","Shop [kW]","Panel1 (HVAC) [kW]","Panel2 (H2O) [kW]","Panel3 (Kitchen) [kW]"
2023-11-01 04:44:20,-0.538900000,0.644100000,122.172905803,122.252305807,-1.183000000,-0.538900000,122.172905803,122.252305807,1.196100057,0.187300009,0.990500047,0.381900018,2.145300102,0.274700013,59.987402849,0.644100000,-0.000000000,2.877400137,-0.000000000,-0.154500000,-0.123200000,-0.261200000
2023-11-01 04:44:10,-0.541500000,0.646300000,122.107105800,122.169805803,-1.187900000,-0.541600000,122.107105800,122.169805803,1.193800057,0.187600009,0.923400044,0.380400018,2.217700105,0.272700013,59.984402849,0.646200000,0.000100000,2.942600140,0.000100000,-0.154500000,-0.116400000,-0.270700000
2023-11-01 04:44:00,-0.546200000,0.650900000,122.126105801,122.187205804,-1.197000000,-0.546100000,122.126105801,122.187205804,1.205200057,0.187700009,0.922000044,0.381200018,2.243100107,0.275100013,59.984202849,0.651000000,-0.000100000,2.966800141,-0.000100000,-0.155400000,-0.116300000,-0.274400000
2023-11-01 04:43:50,-0.545300000,0.649800000,122.105105800,122.170405803,-1.195400000,-0.545400000,122.105105800,122.170405803,1.193900057,0.187900009,0.922600044,0.380500018,2.245100107,0.275000013,59.979502849,0.649900000,-0.000100000,2.966800141,0.000100000,-0.154400000,-0.116400000,-0.274600000
2023-11-01 04:43:40,-0.535700000,0.640300000,122.054305797,122.128105801,-1.176100000,-0.535700000,122.054305797,122.128105801,1.195400057,0.187300009,0.922700044,0.380900018,2.172600103,0.274900013,59.977502849,0.640400000,-0.000100000,2.899100138,-0.000000000,-0.154400000,-0.116400000,-0.264900000
2023-11-01 04:43:30,-0.531100000,0.635800000,122.077905798,122.151905802,-1.167000000,-0.531100000,122.077905798,122.151905802,1.204900057,0.187900009,0.922000044,0.381700018,2.126000101,0.274500013,59.979102849,0.635900000,-0.000100000,2.856100136,-0.000000000,-0.155400000,-0.116500000,-0.259200000
2023-11-01 04:43:20,-0.530600000,0.635500000,122.158105802,122.238805806,-1.166300000,-0.530700000,122.158105802,122.238805806,1.193000057,0.187000009,0.922900044,0.382200018,2.130100101,0.274600013,59.981102849,0.635500000,-0.000000000,2.859100136,0.000100000,-0.154300000,-0.116600000,-0.259800000
2023-11-01 04:43:10,-0.530700000,0.635100000,122.070905798,122.148005802,-1.165600000,-0.530600000,122.070905798,122.148005802,1.196900057,0.187300009,0.922200044,0.381600018,2.130900101,0.274400013,59.968002848,0.635100000,-0.000000000,2.858000136,-0.000100000,-0.154600000,-0.116400000,-0.259600000
2023-11-01 04:43:00,-0.537400000,0.642000000,122.137105801,122.213505805,-1.179700000,-0.537500000,122.137105801,122.213505805,1.194200057,0.188600009,0.989400047,0.382200018,2.128900101,0.277900013,59.963702848,0.642100000,-0.000100000,2.858200136,0.000100000,-0.154500000,-0.123100000,-0.259900000
2023-11-01 04:42:50,-0.530900000,0.635300000,122.022305796,122.093905799,-1.166200000,-0.530900000,122.022305796,122.093905799,1.198000057,0.187800009,0.921700044,0.381200018,2.132100101,0.276900013,59.960102848,0.635300000,-0.000000000,2.861500136,-0.000000000,-0.154700000,-0.116400000,-0.259800000
2023-11-01 04:42:40,-0.530800000,0.635400000,121.976905794,122.053305797,-1.166600000,-0.530900000,121.976905794,122.053305797,1.199400057,0.187500009,0.923700044,0.379500018,2.133800101,0.274800013,59.992102849,0.635600000,-0.000200000,2.862000136,0.000100000,-0.154700000,-0.116500000,-0.259700000
2023-11-01 04:42:30,-0.531300000,0.635500000,122.059605798,122.140005801,-1.166900000,-0.531300000,122.059605798,122.140005801,1.201500057,0.187600009,0.919900044,0.380300018,2.135200101,0.275200013,60.006202850,0.635600000,-0.000100000,2.863800136,-0.000000000,-0.155000000,-0.116400000,-0.259900000
2023-11-01 04:42:20,-0.531000000,0.635700000,122.138605801,122.211405805,-1.166800000,-0.531000000,122.138605801,122.211405805,1.193700057,0.187800009,0.923000044,0.382100018,2.135400101,0.274800013,60.000002850,0.635800000,-0.000100000,2.865400136,-0.000000000,-0.154400000,-0.116600000,-0.260000000
2023-11-01 04:42:10,-0.531400000,0.636100000,122.058505797,122.139105801,-1.167400000,-0.531400000,122.058505797,122.139105801,1.196600057,0.188000009,0.923200044,0.380500018,2.136900101,0.274000013,59.988902849,0.636000000,0.000100000,2.865500136,-0.000000000,-0.154700000,-0.116600000,-0.260100000
2023-11-01 04:42:00,-0.530700000,0.635500000,122.057705797,122.135405801,-1.166400000,-0.530800000,122.057705797,122.135405801,1.199700057,0.188400009,0.922000044,0.380900018,2.131600101,0.274200013,59.984502849,0.635500000,-0.000000000,2.860300136,0.000100000,-0.154900000,-0.116400000,-0.259500000
2023-11-01 04:41:50,-0.533200000,0.637700000,122.000505795,122.080805799,-1.171000000,-0.533200000,122.000505795,122.080805799,1.222400058,0.187600009,0.924200044,0.380600018,2.131700101,0.274600013,59.978602849,0.637800000,-0.000100000,2.860400136,-0.000000000,-0.156900000,-0.116700000,-0.259600000
2023-11-01 04:41:40,-0.537400000,0.641800000,121.937705792,121.998505795,-1.179400000,-0.537500000,121.937705792,121.998505795,1.204700057,0.188800009,0.988100047,0.379600018,2.133200101,0.274100013,59.976802849,0.641800000,-0.000000000,2.861700136,0.000100000,-0.155200000,-0.122800000,-0.259500000
2023-11-01 04:41:30,-0.531300000,0.635400000,122.023905796,122.080105798,-1.166800000,-0.531300000,122.023905796,122.080105798,1.199700057,0.187100009,0.923400044,0.380200018,2.132700101,0.277900013,59.978402849,0.635500000,-0.000100000,2.860700136,-0.000000000,-0.154700000,-0.116400000,-0.260200000
2023-11-01 04:41:20,-0.530400000,0.634800000,121.976705794,122.029005796,-1.165300000,-0.530400000,121.976705794,122.029005796,1.194600057,0.187200009,0.922500044,0.380200018,2.136400101,0.273600013,59.970102848,0.634900000,-0.000100000,2.864800136,-0.000000000,-0.154200000,-0.116500000,-0.259700000
2023-11-01 04:41:10,-0.530000000,0.633900000,121.861505788,121.920605791,-1.164200000,-0.530100000,121.861505788,121.920605791,1.191100057,0.187700009,0.922000044,0.378100018,2.141900102,0.273700013,59.966502848,0.634000000,-0.000100000,2.868700136,0.000100000,-0.153700000,-0.116300000,-0.260100000
2023-11-01 04:41:00,-0.529500000,0.633200000,121.800405785,121.856605788,-1.162700000,-0.529500000,121.800405785,121.856605788,1.187800056,0.188100009,0.923300044,0.377600018,2.138500102,0.272800013,59.976102849,0.633200000,-0.000000000,2.866500136,-0.000000000,-0.153300000,-0.116300000,-0.259900000
2023-11-01 04:40:50,-0.530200000,0.634500000,121.865005788,121.928805791,-1.164800000,-0.530200000,121.865005788,121.928805791,1.196100057,0.186900009,0.923000044,0.378200018,2.141300102,0.273300013,59.982102849,0.634600000,-0.000100000,2.869900136,-0.000000000,-0.154000000,-0.116200000,-0.260000000
2023-11-01 04:40:40,-0.530000000,0.633600000,121.766105784,121.832105787,-1.163600000,-0.530000000,121.766105784,121.832105787,1.192700057,0.187600009,0.922500044,0.377000018,2.143500102,0.272500013,59.975802849,0.633600000,-0.000000000,2.868400136,-0.000000000,-0.153800000,-0.116200000,-0.260000000
2023-11-01 04:40:30,-0.531100000,0.635500000,121.807505786,121.877905789,-1.166800000,-0.531200000,121.807505786,121.877905789,1.205700057,0.187500009,0.922700044,0.377800018,2.142500102,0.272900013,59.975402849,0.635500000,-0.000000000,2.868500136,0.000100000,-0.155100000,-0.116200000,-0.259900000
2023-11-01 04:40:20,-0.537300000,0.641500000,121.869505788,121.950105792,-1.178600000,-0.537200000,121.869505788,121.950105792,1.199100057,0.187000009,0.991200047,0.378000018,2.141400102,0.272900013,59.967202848,0.641500000,-0.000000000,2.868800136,-0.000100000,-0.154300000,-0.122700000,-0.260200000
2023-11-01 04:40:10,-0.531300000,0.635300000,121.824205786,121.886605789,-1.166900000,-0.531400000,121.824205786,121.886605789,1.194500057,0.187300009,0.924800044,0.377900018,2.157600102,0.272500013,59.971102848,0.635400000,-0.000100000,2.883300137,0.000100000,-0.153800000,-0.116200000,-0.261400000
2023-11-01 04:40:00,-0.532500000,0.635900000,121.732405782,121.791305785,-1.168400000,-0.532500000,121.732405782,121.791305785,1.194400057,0.186200009,0.923700044,0.376400018,2.166900103,0.272600013,59.969802848,0.635900000,-0.000000000,2.892200137,-0.000000000,-0.153900000,-0.116200000,-0.262400000
2023-11-01 04:39:50,-0.532700000,0.636900000,121.775305784,121.837705787,-1.169600000,-0.532700000,121.775305784,121.837705787,1.200700057,0.187300009,0.921900044,0.377800018,2.166300103,0.271800013,59.970802848,0.636900000,-0.000000000,2.892900137,-0.000000000,-0.154500000,-0.116100000,-0.262100000
2023-11-01 04:39:40,-0.532900000,0.636700000,121.825205786,121.887105789,-1.169700000,-0.532900000,121.825205786,121.887105789,1.196100057,0.187400009,0.923500044,0.378700018,2.166700103,0.272700013,59.975102849,0.636800000,-0.000100000,2.894200137,-0.000000000,-0.154100000,-0.116100000,-0.262700000
2023-11-01 04:39:30,-0.535300000,0.640100000,121.959305793,122.022305796,-1.175600000,-0.535400000,121.959305793,122.022305796,1.217000058,0.187500009,0.923700044,0.380500018,2.167700103,0.272800013,59.982202849,0.640100000,-0.000000000,2.895700138,0.000100000,-0.156200000,-0.116400000,-0.262800000
2023-11-01 04:39:20,-0.532900000,0.637300000,121.866905788,121.959005793,-1.170400000,-0.533000000,121.866905788,121.959005793,1.196900057,0.187300009,0.922700044,0.379500018,2.167000103,0.272900013,59.958902848,0.637300000,-0.000000000,2.893200137,0.000100000,-0.154100000,-0.116200000,-0.262700000
2023-11-01 04:39:10,-0.551900000,0.656600000,121.929805791,122.017805796,-1.208300000,-0.551800000,121.929805791,122.017805796,1.237500059,0.186400009,0.984200047,0.380100018,2.233200106,0.272800013,59.969002848,0.656600000,-0.000000000,2.956900140,-0.000100000,-0.158000000,-0.122500000,-0.271300000
2023-11-01 04:39:00,-0.546600000,0.650500000,121.794705785,121.872405789,-1.197400000,-0.546700000,121.794705785,121.872405789,1.197200057,0.186700009,0.929300044,0.377900018,2.267300108,0.273500013,59.972902849,0.650600000,-0.000100000,2.987200142,0.000100000,-0.154100000,-0.116700000,-0.275900000
2023-11-01 04:38:50,-0.547500000,0.652000000,121.920405791,121.997805795,-1.199400000,-0.547500000,121.920405791,121.997805795,1.196700057,0.187900009,0.928100044,0.379600018,2.267300108,0.273200013,59.986802849,0.651900000,0.000100000,2.986600142,-0.000000000,-0.154400000,-0.116900000,-0.276200000
2023-11-01 04:38:40,-0.539200000,0.642900000,121.872305789,121.963205793,-1.182300000,-0.539200000,121.872305789,121.963205793,1.198500057,0.187800009,0.926100044,0.378800018,2.200100104,0.274600013,59.982302849,0.643100000,-0.000200000,2.921800139,-0.000000000,-0.154600000,-0.116700000,-0.267900000
2023-11-01 04:38:30,-0.532100000,0.636600000,121.889905789,121.983905794,-1.168900000,-0.532100000,121.889905789,121.983905794,1.199100057,0.187700009,0.925300044,0.379200018,2.149000102,0.273100013,59.976202849,0.636800000,-0.000200000,2.874600137,-0.000000000,-0.154500000,-0.116400000,-0.261200000
2023-11-01 04:38:20,-0.533000000,0.637100000,121.982805794,122.076505798,-1.170400000,-0.533100000,121.982805794,122.076505798,1.196400057,0.187200009,0.925200044,0.380000018,2.153000102,0.273400013,59.977402849,0.637200000,-0.000100000,2.877300137,0.000100000,-0.154300000,-0.116800000,-0.262000000
2023-11-01 04:38:10,-0.533000000,0.637800000,121.895105790,121.997205795,-1.170500000,-0.532900000,121.895105790,121.997205795,1.199400057,0.187000009,0.925500044,0.379800018,2.153600102,0.273800013,59.969602848,0.637700000,0.000100000,2.877700137,-0.000100000,-0.154600000,-0.116700000,-0.261600000
2023-11-01 04:38:00,-0.534100000,0.638700000,121.994905794,122.085105799,-1.173200000,-0.534200000,121.994905794,122.085105799,1.203500057,0.187700009,0.928800044,0.380600018,2.154500102,0.274500013,59.963202848,0.638900000,-0.000200000,2.878600137,0.000100000,-0.155000000,-0.117200000,-0.262000000
2023-11-01 04:37:50,-0.539900000,0.644400000,122.048005797,122.148605802,-1.184400000,-0.539900000,122.048005797,122.148605802,1.198200057,0.187900009,0.993800047,0.381600018,2.160000103,0.274400013,59.981002849,0.644500000,-0.000100000,2.878300137,-0.000000000,-0.154700000,-0.123300000,-0.261900000
2023-11-01 04:37:40,-0.533100000,0.638200000,122.051105797,122.144005802,-1.171100000,-0.533100000,122.051105797,122.144005802,1.199200057,0.187200009,0.924700044,0.381500018,2.158900103,0.273600013,59.978502849,0.638000000,0.000200000,2.878600137,-0.000000000,-0.154500000,-0.116800000,-0.261800000
2023-11-01 04:37:30,-0.534500000,0.639000000,122.078905798,122.168605803,-1.173700000,-0.534500000,122.078905798,122.168605803,1.205300057,0.188600009,0.926700044,0.381700018,2.159700103,0.273900013,59.976102849,0.639200000,-0.000200000,2.879400137,-0.000000000,-0.155400000,-0.116900000,-0.262200000
2023-11-01 04:37:20,-0.534300000,0.638900000,122.097505799,122.189905804,-1.173200000,-0.534300000,122.097505799,122.189905804,1.209000057,0.187400009,0.927500044,0.382700018,2.159600103,0.273700013,59.977902849,0.638900000,-0.000000000,2.877500137,-0.000000000,-0.155600000,-0.116800000,-0.261900000
2023-11-01 04:37:10,-0.537800000,0.642600000,122.202605804,122.297305809,-1.180400000,-0.537800000,122.202605804,122.297305809,1.232900059,0.186700009,0.926100044,0.383400018,2.161900103,0.275300013,59.972502849,0.642600000,-0.000000000,2.881400137,-0.000000000,-0.158100000,-0.117100000,-0.262600000
2023-11-01 04:37:00,-0.549800000,0.655100000,122.094705799,122.202505804,-1.205200000,-0.549900000,122.094705799,122.202505804,1.373400065,0.186600009,0.928100044,0.382300018,2.158900103,0.275200013,59.962302848,0.655200000,-0.000100000,2.877700137,0.000100000,-0.171000000,-0.116800000,-0.262100000
2023-11-01 04:36:50,-0.534200000,0.638700000,122.168205803,122.259805807,-1.173000000,-0.534200000,122.168205803,122.259805807,1.195800057,0.188400009,0.923700044,0.383800018,2.156400102,0.279200013,59.954002848,0.638800000,-0.000100000,2.876800137,-0.000000000,-0.154500000,-0.116700000,-0.263000000
2023-11-01 04:36:40,-0.534900000,0.639500000,122.092405799,122.186405804,-1.174500000,-0.534900000,122.092405799,122.186405804,1.201700057,0.188200009,0.923700044,0.382000018,2.157100102,0.278300013,59.969702848,0.639600000,-0.000100000,2.879400137,-0.000000000,-0.155100000,-0.116600000,-0.263200000
2023-11-01 04:36:30,-0.542000000,0.647100000,122.013705795,122.114305800,-1.189100000,-0.542000000,122.013705795,122.114305800,1.216800058,0.187400009,0.991800047,0.380400018,2.161300103,0.277700013,59.978602849,0.647100000,-0.000000000,2.881600137,-0.000000000,-0.156200000,-0.123100000,-0.262700000
2023-11-01 04:36:20,-0.534400000,0.639000000,122.107405800,122.193605804,-1.173600000,-0.534500000,122.107405800,122.193605804,1.199600057,0.187300009,0.922100044,0.382600018,2.162900103,0.278900013,59.987102849,0.639000000,-0.000000000,2.880700137,0.000100000,-0.154800000,-0.116500000,-0.263200000
2023-11-01 04:36:10,-0.535100000,0.639600000,122.162005802,122.249605807,-1.174800000,-0.535100000,122.162005802,122.249605807,1.193300057,0.188100009,0.924900044,0.382700018,2.167500103,0.280300013,59.986702849,0.639700000,-0.000100000,2.887500137,-0.000000000,-0.154400000,-0.116700000,-0.264000000
2023-11-01 04:36:00,-0.536100000,0.641000000,122.087505799,122.181705803,-1.177300000,-0.536200000,122.087505799,122.181705803,1.202800057,0.187200009,0.926400044,0.382000018,2.173200103,0.281000013,59.979202849,0.641000000,-0.000000000,2.891800137,0.000100000,-0.155000000,-0.116800000,-0.264400000
2023-11-01 04:35:50,-0.534500000,0.638800000,122.039105797,122.130305801,-1.173200000,-0.534400000,122.039105797,122.130305801,1.196400057,0.187600009,0.922200044,0.381100018,2.170400103,0.277900013,59.975102849,0.638900000,-0.000100000,2.887900137,-0.000100000,-0.154400000,-0.116400000,-0.263600000
2023-11-01 04:35:40,-0.534100000,0.638400000,122.007405795,122.098705799,-1.172800000,-0.534200000,122.007405795,122.098705799,1.196900057,0.187300009,0.923400044,0.380300018,2.170700103,0.277100013,59.977102849,0.638500000,-0.000100000,2.889500137,0.000100000,-0.154400000,-0.116500000,-0.263300000
2023-11-01 04:35:30,-0.535800000,0.640000000,122.028505796,122.127105801,-1.175700000,-0.535700000,122.028505796,122.127105801,1.204800057,0.187100009,0.925700044,0.381100018,2.176000103,0.277900013,59.983202849,0.640100000,-0.000100000,2.895500138,-0.000100000,-0.155200000,-0.116500000,-0.264000000
2023-11-01 04:35:20,-0.535600000,0.640200000,122.057905797,122.149605802,-1.176100000,-0.535700000,122.057905797,122.149605802,1.203600057,0.188500009,0.922700044,0.382400018,2.178500103,0.277900013,59.990802849,0.640300000,-0.000100000,2.897600138,0.000100000,-0.155000000,-0.116400000,-0.264300000
2023-11-01 04:35:10,-0.544100000,0.649300000,122.112305800,122.211205805,-1.193400000,-0.544100000,122.112305800,122.211205805,1.202300057,0.188200009,0.991900047,0.382500018,2.190600104,0.278700013,59.983302849,0.649300000,-0.000000000,2.910500138,-0.000000000,-0.155000000,-0.123300000,-0.265800000
2023-11-01 04:35:00,-0.538800000,0.643600000,122.212405805,122.295305809,-1.182600000,-0.538900000,122.212405805,122.295305809,1.204100057,0.187800009,0.924900044,0.383800018,2.197600104,0.278400013,59.981002849,0.643600000,-0.000000000,2.916600139,0.000100000,-0.155400000,-0.116900000,-0.266600000
2023-11-01 04:34:50,-0.539400000,0.643900000,122.230805806,122.307105809,-1.183100000,-0.539300000,122.230805806,122.307105809,1.205300057,0.188600009,0.924300044,0.384600018,2.197000104,0.279000013,59.969402848,0.643900000,-0.000000000,2.917300139,-0.000100000,-0.155600000,-0.116800000,-0.266900000
2023-11-01 04:34:40,-0.538200000,0.643200000,122.217305805,122.293905809,-1.181600000,-0.538300000,122.217305805,122.293905809,1.192300057,0.188400009,0.925100044,0.384400018,2.203100105,0.278300013,59.977102849,0.643200000,-0.000000000,2.925300139,0.000100000,-0.154200000,-0.116800000,-0.267300000
2023-11-01 04:34:30,-0.538500000,0.643300000,122.230705806,122.306605809,-1.181900000,-0.538500000,122.230705806,122.306605809,1.195300057,0.187400009,0.923200044,0.384400018,2.206900105,0.277700013,59.966002848,0.643400000,-0.000100000,2.927000139,-0.000000000,-0.154500000,-0.116700000,-0.267300000
2023-11-01 04:34:20,-0.539400000,0.644400000,122.211105805,122.282105808,-1.183800000,-0.539400000,122.211105805,122.282105808,1.205100057,0.187300009,0.928000044,0.384600018,2.208300105,0.276700013,59.969902848,0.644400000,-0.000000000,2.927000139,-0.000000000,-0.155400000,-0.117100000,-0.266900000
2023-11-01 04:34:10,-0.546700000,0.651400000,122.280405808,122.345805811,-1.198200000,-0.546700000,122.280405808,122.345805811,1.197700057,0.188900009,0.924300044,0.384700018,2.264500108,0.277200013,59.974302849,0.651500000,-0.000100000,2.981100142,-0.000000000,-0.154900000,-0.116700000,-0.275100000
2023-11-01 04:34:00,-0.557000000,0.661700000,122.200905804,122.271305808,-1.219100000,-0.557100000,122.200905804,122.271305808,1.210400057,0.187900009,0.961000046,0.384100018,2.305700110,0.276600013,59.970202848,0.661900000,-0.000200000,3.019000143,0.000100000,-0.156000000,-0.120300000,-0.280800000
2023-11-01 04:33:50,-0.555400000,0.660100000,122.270205808,122.340805811,-1.215400000,-0.555300000,122.270205808,122.340805811,1.195000057,0.188600009,0.952700045,0.385100018,2.305600110,0.275400013,59.967602848,0.660200000,-0.000100000,3.020600143,-0.000100000,-0.154600000,-0.119800000,-0.280900000
2023-11-01 04:33:40,-0.545000000,0.649900000,122.316905810,122.381805813,-1.195300000,-0.545100000,122.316905810,122.381805813,1.197300057,0.188500009,0.923400044,0.385200018,2.249900107,0.275900013,59.978402849,0.650100000,-0.000200000,2.969100141,0.000100000,-0.154800000,-0.116700000,-0.273600000
2023-11-01 04:33:30,-0.536800000,0.641500000,122.216505805,122.297605809,-1.178500000,-0.536900000,122.216505805,122.297605809,1.197500057,0.186600009,0.924200044,0.383700018,2.188300104,0.274000013,59.982602849,0.641500000,-0.000000000,2.909700138,0.000100000,-0.154700000,-0.116700000,-0.265500000
2023-11-01 04:33:20,-0.538900000,0.643400000,122.310005809,122.389405813,-1.182200000,-0.538800000,122.310005809,122.389405813,1.207700057,0.187600009,0.923800044,0.384200018,2.191900104,0.274700013,59.995802850,0.643500000,-0.000100000,2.912700138,-0.000100000,-0.155900000,-0.116700000,-0.266200000
2023-11-01 04:33:10,-0.538600000,0.644100000,122.325905810,122.404005814,-1.182900000,-0.538700000,122.325905810,122.404005814,1.199900057,0.187800009,0.924000044,0.385700018,2.194000104,0.276500013,59.985002849,0.644100000,-0.000000000,2.915600138,0.000100000,-0.155100000,-0.116900000,-0.266700000
2023-11-01 04:33:00,-0.538900000,0.643500000,122.199905804,122.276905808,-1.182400000,-0.538900000,122.199905804,122.276905808,1.204200057,0.188100009,0.923900044,0.383900018,2.193800104,0.276900013,59.976102849,0.643500000,-0.000000000,2.912000138,-0.000000000,-0.155400000,-0.116800000,-0.266700000
2023-11-01 04:32:50,-0.539600000,0.644100000,122.248505806,122.317105810,-1.184200000,-0.539700000,122.248505806,122.317105810,1.210700058,0.188000009,0.922800044,0.383800018,2.198200104,0.275200013,59.977302849,0.644400000,-0.000300000,2.917300139,0.000100000,-0.156200000,-0.116700000,-0.266800000
2023-11-01 04:32:40,-0.545900000,0.650500000,122.152105802,122.232805806,-1.196300000,-0.545900000,122.152105802,122.232805806,1.211300058,0.187200009,0.990900047,0.383400018,2.202300105,0.275500013,59.977002849,0.650400000,0.000100000,2.917800139,-0.000000000,-0.155800000,-0.123200000,-0.266900000
2023-11-01 04:32:30,-0.538100000,0.642700000,122.130505801,122.201305804,-1.180900000,-0.538100000,122.130505801,122.201305804,1.198300057,0.187600009,0.923600044,0.382300018,2.203400105,0.273400013,59.976502849,0.642800000,-0.000100000,2.919700139,-0.000000000,-0.154600000,-0.116600000,-0.266900000
2023-11-01 04:32:20,-0.537600000,0.642100000,122.082805799,122.155305802,-1.179700000,-0.537600000,122.082805799,122.155305802,1.193000057,0.187800009,0.925700044,0.381600018,2.205300105,0.274100013,59.969602848,0.642100000,-0.000000000,2.921000139,-0.000000000,-0.154100000,-0.116600000,-0.266900000
2023-11-01 04:32:10,-0.538000000,0.641900000,122.069405798,122.143405802,-1.180200000,-0.538100000,122.069405798,122.143405802,1.195900057,0.188800009,0.923200044,0.381500018,2.206900105,0.275000013,59.971802849,0.642000000,-0.000100000,2.921700139,0.000100000,-0.154600000,-0.116300000,-0.267200000
2023-11-01 04:32:00,-0.538700000,0.643400000,122.152305802,122.218605805,-1.182200000,-0.538700000,122.152305802,122.218605805,1.202300057,0.187200009,0.926100044,0.382900018,2.202400105,0.275100013,59.971202848,0.643500000,-0.000100000,2.920600139,-0.000000000,-0.155000000,-0.116900000,-0.266800000
2023-11-01 04:31:50,-0.539300000,0.644000000,122.186605804,122.259405807,-1.183600000,-0.539400000,122.186605804,122.259405807,1.208800057,0.187200009,0.926800044,0.383400018,2.199200104,0.273900013,59.975802849,0.644100000,-0.000100000,2.918100139,0.000100000,-0.155800000,-0.116900000,-0.266700000
2023-11-01 04:31:40,-0.540600000,0.645400000,122.260205807,122.323805810,-1.185800000,-0.540500000,122.260205807,122.323805810,1.222100058,0.188400009,0.922200044,0.384000018,2.200000104,0.274300013,59.977002849,0.645400000,-0.000000000,2.918100139,-0.000100000,-0.157100000,-0.116500000,-0.266900000
2023-11-01 04:31:30,-0.539400000,0.644100000,122.230105806,122.294805809,-1.183700000,-0.539500000,122.230105806,122.294805809,1.215500058,0.187600009,0.923500044,0.383200018,2.197500104,0.273000013,59.988302849,0.644100000,-0.000000000,2.915200138,0.000100000,-0.156500000,-0.116600000,-0.266400000
2023-11-01 04:31:20,-0.545600000,0.650600000,122.251705807,122.316605810,-1.196400000,-0.545600000,122.251705807,122.316605810,1.204900057,0.187900009,0.992900047,0.384400018,2.204100105,0.273400013,59.978302849,0.650800000,-0.000200000,2.920900139,-0.000000000,-0.155300000,-0.123300000,-0.267000000
2023-11-01 04:31:10,-0.538200000,0.642700000,122.230205806,122.288005808,-1.180900000,-0.538200000,122.230205806,122.288005808,1.190100057,0.186900009,0.925600044,0.383200018,2.207300105,0.274700013,59.978002849,0.642700000,-0.000000000,2.923700139,-0.000000000,-0.154000000,-0.116800000,-0.267400000
2023-11-01 04:31:00,-0.538700000,0.643500000,122.207305805,122.259605807,-1.182200000,-0.538700000,122.207305805,122.259605807,1.196900057,0.186800009,0.923800044,0.383100018,2.210700105,0.274700013,59.967502848,0.643500000,-0.000000000,2.925700139,-0.000000000,-0.154400000,-0.116600000,-0.267700000
2023-11-01 04:30:50,-0.539900000,0.644900000,122.241905806,122.258305807,-1.185000000,-0.540000000,122.241905806,122.258305807,1.200600057,0.188200009,0.927200044,0.383000018,2.213900105,0.274500013,59.974402849,0.644900000,-0.000000000,2.930500139,0.000100000,-0.155200000,-0.116800000,-0.268000000
2023-11-01 04:30:40,-0.540600000,0.645300000,122.090905799,122.210005805,-1.186000000,-0.540600000,122.090905799,122.210005805,1.201300057,0.187000009,0.932900044,0.382500018,2.217300105,0.275400013,59.973502849,0.645400000,-0.000100000,2.932600139,-0.000000000,-0.154800000,-0.117400000,-0.268400000
2023-11-01 04:30:30,-0.540200000,0.644800000,122.115005800,122.234705806,-1.185000000,-0.540200000,122.115005800,122.234705806,1.199700057,0.187900009,0.927400044,0.382700018,2.215800105,0.273900013,59.971402848,0.644800000,-0.000000000,2.930900139,-0.000000000,-0.154900000,-0.117100000,-0.268200000
2023-11-01 04:30:20,-0.541800000,0.647100000,122.244305806,122.369105812,-1.189200000,-0.541900000,122.244305806,122.369105812,1.220200058,0.188100009,0.928000044,0.384500018,2.210300105,0.274600013,59.981602849,0.647200000,-0.000100000,2.928100139,0.000100000,-0.156900000,-0.117100000,-0.267900000
2023-11-01 04:30:10,-0.541200000,0.646600000,122.327805810,122.449105816,-1.187800000,-0.541200000,122.327805810,122.449105816,1.195900057,0.187700009,0.925500044,0.386000018,2.223700106,0.274500013,59.964302848,0.646600000,-0.000000000,2.942300140,-0.000000000,-0.154700000,-0.117200000,-0.269300000
2023-11-01 04:30:00,-0.549800000,0.655000000,122.131905801,122.259405807,-1.205100000,-0.549900000,122.131905801,122.259405807,1.204200057,0.187800009,0.995200047,0.383100018,2.240600106,0.274800013,59.959102848,0.655100000,-0.000100000,2.958600141,0.000100000,-0.155300000,-0.123700000,-0.270900000
2023-11-01 04:29:50,-0.544300000,0.649400000,122.276305808,122.396305814,-1.193500000,-0.544200000,122.276305808,122.396305814,1.199400057,0.188800009,0.927600044,0.385100018,2.247100107,0.274700013,59.973802849,0.649400000,-0.000000000,2.963500141,-0.000100000,-0.155200000,-0.117400000,-0.271600000
2023-11-01 04:29:40,-0.545100000,0.650300000,122.185005803,122.307605809,-1.195500000,-0.545200000,122.185005803,122.307605809,1.212700058,0.188800009,0.926500044,0.384500018,2.251800107,0.274000013,59.969902848,0.650200000,0.000100000,2.966000141,0.000100000,-0.156200000,-0.117000000,-0.272000000
2023-11-01 04:29:30,-0.545300000,0.650100000,122.289805808,122.410005814,-1.195600000,-0.545300000,122.289805808,122.410005814,1.201100057,0.188300009,0.926500044,0.385700018,2.254700107,0.273900013,59.976502849,0.650300000,-0.000200000,2.968800141,-0.000000000,-0.155300000,-0.117200000,-0.272800000
